Phone Number,Order ID,Order Date,Payment Method,SKU Code,SKU Name,SKU Category,SKU Price,Qty Sold,Net Value,Channel,Store,Profit
82174556314,6C9791256988,7/19/2025,Cash,10300600000000,KELAPA MUDA,MAKANAN & MINUMAN OLAHAN,6000,2,12000,Offline,JATI RAWAMANGUN,2000
82117229680,6C9160707861,12/3/2025,Voucher,10602600000000,GARUDA KACANG ATOM PEDAS 100GR,MAKANAN & MINUMAN OLAHAN,10500,2,21000,Gojek,TEBET,7306.3
82117229680,6C9160707861,12/3/2025,Voucher,10607300000000,SARI ROTI MINI CUPCAKE PANDAN CHOCONUT FAMILY,MAKANAN & MINUMAN OLAHAN,22000,3,66000,Gojek,TEBET,12486.48
81268021585,6C8505022270,5/10/2025,Cash,10601800000000,KERUPUK UDANG BESAR,IKAN & HASIL LAUT,45400,2.33,105782,Tokopedia,TEBET,16503.62
81268021585,6C8505022270,5/10/2025,Cash,10607000000000,KUWA HOTPOT CHICKEN KAMPUNG 100GR,AYAM & TELUR,28900,1.74,50286,Tokopedia,TEBET,5046
81268021585,6C8505022270,5/10/2025,Cash,10501100000000,SARI ROTI SOBEK CHOCOLATE SARIKAYA 226GR,MAKANAN & MINUMAN OLAHAN,18000,4,72000,Tokopedia,TEBET,13621.64
82191818644,6C5566147515,5/19/2025,QRIS,10501200000000,KIBIF BAKSO SAPI REG 50S,PRODUK OLAHAN BEKU,49800,2,99600,Offline,GDC DEPOK,37838
87885875544,6C5250951658,10/1/2025,QRIS,10702900000000,BEST FRESH ALUMINIUM FOIL ROLL 30CMX7.6M,MAKANAN & MINUMAN OLAHAN,20900,1,20900,Offline,TEBET,9189
87885875544,6C5250951658,10/1/2025,QRIS,10300600000000,GN SMOOTHIES SKINNY PINKY 200GR,MAKANAN & MINUMAN OLAHAN,29000,2,58000,Offline,TEBET,8000
87885875544,6C5250951658,10/1/2025,QRIS,10501200000000,CEDEA SALMON BALL 500GR,IKAN & HASIL LAUT,34500,3.55,122475,Offline,TEBET,40104.74
87885875544,6C5250951658,10/1/2025,QRIS,10501200000000,AZ ZIKRA ROTI MARYAM,MAKANAN & MINUMAN OLAHAN,32000,2,64000,Offline,TEBET,18000
87885875544,6C5250951658,10/1/2025,QRIS,10100100000000,BEEF TULANG SOP 500GR,DAGING,20000,1.33,26600,Offline,TEBET,4256
82134796229,6C1632277067,10/21/2025,QRIS,10601700000000,HELLYEAH SAMBAL IKAN ASIN JAMBAL 170GR,IKAN & HASIL LAUT,39000,4.45,173550,Shopee,KRANJI,26700
81364272822,6C9634348116,2/3/2025,Cash,10607800000000,OISHI KRAKER UDANG PEDAS 70GR,IKAN & HASIL LAUT,8200,1.54,12628,Offline,KRANJI,4178.07
81364272822,6C9634348116,2/3/2025,Cash,11206600000000,AICE MAX CONE CHOCO ALMOND 110ML,MAKANAN & MINUMAN OLAHAN,10000,1,10000,Offline,KRANJI,2792.79
87832077731,6C6021232510,1/12/2025,Debit Card,10300700000000,PWT BUNCIS 250GR,MAKANAN & MINUMAN OLAHAN,3900,3,11700,Gojek,TEBET,675
87832077731,6C6021232510,1/12/2025,Debit Card,10200400000000,SAYAP UTUH FRESH KG,MAKANAN & MINUMAN OLAHAN,53500,4,214000,Gojek,TEBET,10400
85788068008,6C7239081195,3/12/2025,QRIS,10300700000000,SPI SELADA KERITING HIJAU 200GR,MAKANAN & MINUMAN OLAHAN,8900,4,35600,Offline,KEMANG,2000
85788068008,6C7239081195,3/12/2025,QRIS,10607800000000,LIANGGUI ALMOND COOKIES 108GR,MAKANAN & MINUMAN OLAHAN,22500,3,67500,Offline,KEMANG,16473
85788068008,6C7239081195,3/12/2025,QRIS,10601700000000,ABC SAMBAL 275ML,BUMBU & KONDIMEN,16700,1,16700,Offline,KEMANG,4709
85788068008,6C7239081195,3/12/2025,QRIS,10601700000000,PURA SEASONING CHICKEN 20GR,AYAM & TELUR,15900,4.97,79023,Offline,KEMANG,21939.62
85788068008,6C7239081195,3/12/2025,QRIS,10602400000000,TEBS ZERO SPARKLING LYCHEE BTL 300ML,MAKANAN & MINUMAN OLAHAN,4500,4,18000,Offline,KEMANG,4486.48
81368011902,6C5374840993,3/3/2025,QRIS,10601400000000,FITMEUP ACTIVE PERSIK 160ML,MAKANAN & MINUMAN OLAHAN,7900,3,23700,WA,SOREANG BANDUNG,4899.33
81296232196,6C4180783033,12/24/2025,Debit Card,10100100000000,BEEF ULB PARU LOKAL KG,DAGING,68000,4.51,306680,Shopee,BOGOR,27060
85758511788,6C2290278825,1/8/2025,Voucher,10300600000000,KURMA PALM FRUTT 500GR,MAKANAN & MINUMAN OLAHAN,65900,3,197700,WA,TEBET,47700
85758511788,6C2290278825,1/8/2025,Voucher,10501100000000,CIMORY BITES BERRY BLEND 120GR,MAKANAN & MINUMAN OLAHAN,9500,5,47500,WA,TEBET,15070
81156635413,6C8363186514,10/14/2025,Voucher,10602300000000,BARCO MINYAK POUCH 1LTR,MAKANAN & MINUMAN OLAHAN,59300,1,59300,Offline,CIKAMPEK,8597.33
81156635413,6C8363186514,10/14/2025,Voucher,10607800000000,WONHAE BANANA BITES CHOCOLATE 60GR,MAKANAN & MINUMAN OLAHAN,8900,1,8900,Offline,CIKAMPEK,2055.35
81156635413,6C8363186514,10/14/2025,Voucher,10300700000000,SWJ CAISIM POTONG 100GR,MAKANAN & MINUMAN OLAHAN,8500,2,17000,Offline,CIKAMPEK,2000
81156635413,6C8363186514,10/14/2025,Voucher,10300700000000,DF CABE RAWIT MERAH 200GR,MAKANAN & MINUMAN OLAHAN,19400,4,77600,Offline,CIKAMPEK,5600
81217220452,6C4803788322,5/14/2025,QRIS,10707700000000,PISAU GAGANG HITAM,MAKANAN & MINUMAN OLAHAN,26600,2,53200,WA,CIKAMPEK,15200
81217220452,6C4803788322,5/14/2025,QRIS,10501200000000,TAHU KIPAS SEAFOOD,IKAN & HASIL LAUT,26500,2.05,54325,WA,CIKAMPEK,13325
81332687532,6C2297382056,9/20/2025,Voucher,10300700000000,SWJ WORTEL POTONG 100GR,MAKANAN & MINUMAN OLAHAN,6900,4,27600,Tokopedia,TEBET,3600
81332687532,6C2297382056,9/20/2025,Voucher,10601800000000,MY TASTE BUMBU KUAH BAKSO 8GR,BUMBU & KONDIMEN,1400,4,5600,Tokopedia,TEBET,3200
81388806399,6C8486550872,9/30/2025,Cash,10602100000000,GREENFIELDS CHOCOLATE 105ML,MAKANAN & MINUMAN OLAHAN,4000,2,8000,Offline,TEBET,2474
81117017318,6C7522320882,1/18/2025,Voucher,10100100000000,BEEF BUNTUT CENTER CUT 500GR,DAGING,100000,3.23,323000,Gojek,KRANGGAN,64600
81117017318,6C7522320882,1/18/2025,Voucher,10607800000000,NEXTAR BLUEBERRY 80GR,MAKANAN & MINUMAN OLAHAN,7900,2,15800,Gojek,KRANGGAN,3700
87896749785,6C7476488638,10/23/2025,Cash,10602600000000,KUSUKA TOPPING BALADO 60GR,MAKANAN & MINUMAN OLAHAN,8900,3,26700,Shopee,CIKAMPEK,7077
81112740980,6C1409011944,5/13/2025,Cash,10601700000000,SAORI SAUS TERIYAKI PET 275ML,BUMBU & KONDIMEN,22500,3,67500,WA,JATI RAWAMANGUN,21138.84
81288593968,6C6592558754,1/11/2025,Voucher,10602200000000,LA FONTE PENNEZITI RIGATE 91 500GR,DAGING,17000,4.46,75820,WA,KRANGGAN,18174.5
81288593968,6C6592558754,1/11/2025,Voucher,10605300000000,PAMMA SAMBAL BUBUK AYAM GEPREK 45GR,AYAM & TELUR,16900,4.44,75036,WA,KRANGGAN,17316
87851999546,6C5338725014,3/12/2025,Voucher,10300700000000,SWJ BAWANG MERAH 250GR,MAKANAN & MINUMAN OLAHAN,26600,4,106400,Gojek,JATI RAWAMANGUN,6400
87851999546,6C5338725014,3/12/2025,Voucher,10501200000000,AYOMA BEEF BURGER 250GR,DAGING,10900,4.87,53083,Gojek,JATI RAWAMANGUN,19738.84
87851999546,6C5338725014,3/12/2025,Voucher,10300700000000,DF LOBAK 250GR,MAKANAN & MINUMAN OLAHAN,5400,2,10800,Gojek,JATI RAWAMANGUN,800
87851999546,6C5338725014,3/12/2025,Voucher,10602600000000,DEKA WAFER MINI BITES DURIAN 72GR,MAKANAN & MINUMAN OLAHAN,7700,1,7700,Gojek,JATI RAWAMANGUN,2294.59
87876074686,6C6971111911,4/4/2025,QRIS,10100100000000,SHABU GRASSFEED PREMIUM 250GR,MAKANAN & MINUMAN OLAHAN,120000,2,240000,WA,CIKAMPEK,40000
81337634962,6C1945865343,6/11/2025,Cash,10300700000000,SPI SELADA KERITING HIJAU 200GR,MAKANAN & MINUMAN OLAHAN,8900,4,35600,Offline,BOGOR,2000
81337634962,6C1945865343,6/11/2025,Cash,10300600000000,PISANG LAMPUNG SEDANG,MAKANAN & MINUMAN OLAHAN,4000,1,4000,Offline,BOGOR,1000
82128308984,6C2926176643,9/7/2025,Cash,10100100000000,ULB DAGING KAMBING,DAGING,182000,1.64,298480,Tokopedia,SOREANG BANDUNG,36080
82128308984,6C2926176643,9/7/2025,Cash,10501100000000,SURI BAKSO JUMBO RAWIT 10B,PRODUK OLAHAN BEKU,95000,1,95000,Tokopedia,SOREANG BANDUNG,19545
82128308984,6C2926176643,9/7/2025,Cash,10300700000000,YF ROMAINE 250GR,MAKANAN & MINUMAN OLAHAN,15300,2,30600,Tokopedia,SOREANG BANDUNG,1600
85755619414,6C4605094945,3/13/2025,Voucher,10300700000000,DF PARE 500GR,MAKANAN & MINUMAN OLAHAN,13000,3,39000,Gojek,GDC DEPOK,3000
85755619414,6C4605094945,3/13/2025,Voucher,10601400000000,LIPTON YELLOW LABEL NON ENVELOPE 100X2GR,MAKANAN & MINUMAN OLAHAN,60000,1,60000,Gojek,GDC DEPOK,14459
85755619414,6C4605094945,3/13/2025,Voucher,11205200000000,AZAKI TEMPE DAUN NON GMO 450GR,MAKANAN & MINUMAN OLAHAN,19000,5,95000,Gojek,GDC DEPOK,22500
81166973556,6C8178696144,4/27/2025,Voucher,10501200000000,CAMPINA CONCERTO SUNDAE CHOCOLATE 110ML,MAKANAN & MINUMAN OLAHAN,8000,3,24000,Shopee,KEMANG,6702.69
81166973556,6C8178696144,4/27/2025,Voucher,10602600000000,SILVERQUEEN CHUNKY BAR CASHEW 95GR,MAKANAN & MINUMAN OLAHAN,26900,3,80700,Shopee,KEMANG,25446
81166973556,6C8178696144,4/27/2025,Voucher,10602600000000,KROBE SHRIMP SEAWEED 70GR,MAKANAN & MINUMAN OLAHAN,12100,3,36300,Shopee,KEMANG,8481
81166973556,6C8178696144,4/27/2025,Voucher,10605300000000,MASAKO SAPI 100GR,MAKANAN & MINUMAN OLAHAN,5000,4,20000,Shopee,KEMANG,5862.2
81166973556,6C8178696144,4/27/2025,Voucher,10300700000000,SWJ UBI CILEMBU 1KG,MAKANAN & MINUMAN OLAHAN,20200,5,101000,Shopee,KEMANG,6000
82193201642,6C1340066634,11/9/2025,Voucher,10501200000000,DIVA ROTI GORENG ISI KELAPA,MAKANAN & MINUMAN OLAHAN,32200,4,128800,WA,CIKAMPEK,38800
81361511950,6C3216334859,4/13/2025,Cash,10602600000000,WONHAE TOPOKKI SNACK CREAMY ROSE 80GR,MAKANAN & MINUMAN OLAHAN,9900,5,49500,Gojek,KEMANG,9589.4
81235641144,6C8791089052,1/23/2025,Voucher,10602400000000,NARAYA SOYA BTL STRAW 320ML,MAKANAN & MINUMAN OLAHAN,5600,3,16800,Shopee,GDC DEPOK,3637.83
81235641144,6C8791089052,1/23/2025,Voucher,10601700000000,KORMA KECAP MANIS 140ML,BUMBU & KONDIMEN,11900,4,47600,Shopee,GDC DEPOK,15318.92
81235641144,6C8791089052,1/23/2025,Voucher,10605300000000,INDOFOOD BUMBU KENTANG GORENG KEJU 25GR,BUMBU & KONDIMEN,4700,4,18800,Shopee,GDC DEPOK,6187.4
87879017965,6C4192318292,6/12/2025,Cash,10501200000000,KANZLER CRISPY CHICKEN NUGGET 450GR,AYAM & TELUR,50500,3.16,159580,WA,BOGOR,36182
87879017965,6C4192318292,6/12/2025,Cash,10601700000000,MY TASTE TERIYAKI SAUCE 100GR,MAKANAN & MINUMAN OLAHAN,8800,3,26400,WA,BOGOR,8400
87879017965,6C4192318292,6/12/2025,Cash,10602600000000,KUSUKA GHOST PEPPER,MAKANAN & MINUMAN OLAHAN,6500,4,26000,WA,BOGOR,5400
85769950138,6C1437272717,10/14/2025,QRIS,10601800000000,BAMBOE BUMBU SOTO BETAWI 65GR,BUMBU & KONDIMEN,7500,1,7500,Shopee,KRANJI,2319.82
82149065511,6C5138202926,1/26/2025,Voucher,10300700000000,SWJ PAPRIKA KUNING 250GR,MAKANAN & MINUMAN OLAHAN,50000,4,200000,Offline,KRANJI,12000
82149065511,6C5138202926,1/26/2025,Voucher,10501100000000,LAPIS SURABAYA PREMIUM,MAKANAN & MINUMAN OLAHAN,12500,5,62500,Offline,KRANJI,11824.3
82143898585,6C9764947370,8/8/2025,Debit Card,10300700000000,OYONG TRADE,MAKANAN & MINUMAN OLAHAN,9000,2,18000,Shopee,BOGOR,2000
81143383002,6C5880814279,7/1/2025,Voucher,10601400000000,NESCAFE PREMIUM ORIGINAL CAN 220ML,MAKANAN & MINUMAN OLAHAN,10900,4,43600,WA,KRANJI,12360.36
81143383002,6C5880814279,7/1/2025,Voucher,10300700000000,SFI ROSEMARY 85GR,MAKANAN & MINUMAN OLAHAN,12900,3,38700,WA,KRANJI,8700
81143383002,6C5880814279,7/1/2025,Voucher,10602200000000,BICH CHI BUN GAO RICE VERMICELLI 200GR,MAKANAN & MINUMAN OLAHAN,27000,4,108000,WA,KRANJI,46000
81143383002,6C5880814279,7/1/2025,Voucher,10300700000000,SP PAKCOY 1500GR,MAKANAN & MINUMAN OLAHAN,6700,1,6700,WA,KRANJI,400
81143383002,6C5880814279,7/1/2025,Voucher,10603300000000,ALPENLIEBE ECLAIRS CARAMEL CHOCO 3.6GR,MAKANAN & MINUMAN OLAHAN,19900,4,79600,WA,KRANJI,29407
81353252807,6C2176016617,6/30/2025,QRIS,10601700000000,MC LEWIS CHILI A007 EXTRA HOT,MAKANAN & MINUMAN OLAHAN,21500,4,86000,Tokopedia,SOREANG BANDUNG,29283.32
87874536548,6C9169735471,11/15/2025,Debit Card,10602100000000,DIAMOND MILK FULL CREAM 946ML,MAKANAN & MINUMAN OLAHAN,25000,2,50000,Shopee,CIKAMPEK,16596.66
87874536548,6C9169735471,11/15/2025,Debit Card,10300700000000,PWT BAWANG BOMBAY 250GR,MAKANAN & MINUMAN OLAHAN,10000,5,50000,Shopee,CIKAMPEK,2750
81395722679,6C5637251815,2/15/2025,Debit Card,10602400000000,JUNGLE JELLY LYCHEE 100ML,MAKANAN & MINUMAN OLAHAN,5500,3,16500,Shopee,KEMANG,4605.99
85723591101,6C9217615745,10/16/2025,Voucher,10300700000000,YF PARSLEY 250GR,MAKANAN & MINUMAN OLAHAN,15300,4,61200,Offline,GDC DEPOK,3200
85723591101,6C9217615745,10/16/2025,Voucher,11205200000000,BOSS SOSIS AYAM KOMBINASI LONG 500GR,AYAM & TELUR,24500,1.81,44345,Offline,GDC DEPOK,15690.89
85723591101,6C9217615745,10/16/2025,Voucher,10601700000000,KOKI JEMPOL SZECHUAN CHILI OIL 150GR,MAKANAN & MINUMAN OLAHAN,27000,3,81000,Offline,GDC DEPOK,9000
85723591101,6C9217615745,10/16/2025,Voucher,10601800000000,MY TASTE BUMBU TABUR BALADO 100GR,BUMBU & KONDIMEN,10500,5,52500,Offline,GDC DEPOK,22500
81341593441,6C3409342196,3/7/2025,QRIS,10100100000000,DAGING SUKIYAKI 500GR,DAGING,62500,4.97,310625,Shopee,SOREANG BANDUNG,45520.23
81341593441,6C3409342196,3/7/2025,QRIS,10601900000000,PONDAN PUDDING INSTANT RASA MANGGA 100GR,MAKANAN & MINUMAN OLAHAN,13000,5,65000,Shopee,SOREANG BANDUNG,23500
85728961935,6C7072944840,6/27/2025,Voucher,10300700000000,TOTOLE KALDU RASA JAMUR 200GR,MAKANAN & MINUMAN OLAHAN,35900,1,35900,Gojek,GDC DEPOK,12791.89
85728961935,6C7072944840,6/27/2025,Voucher,10300700000000,KSATRIA TEMPE MENDOAN 10S,MAKANAN & MINUMAN OLAHAN,14400,2,28800,Gojek,GDC DEPOK,6400
87818960583,6C8248055067,5/3/2025,Voucher,10601700000000,OMAYO BARBEQUE 250GR,MAKANAN & MINUMAN OLAHAN,20000,3,60000,Gojek,KEMANG,20145.9
87818960583,6C8248055067,5/3/2025,Voucher,10607800000000,KERIPIK SALAK 150GR,MAKANAN & MINUMAN OLAHAN,24900,5,124500,Gojek,KEMANG,14500
87818960583,6C8248055067,5/3/2025,Voucher,10603800000000,SHN SEASONING BIRYANI 50 G,MAKANAN & MINUMAN OLAHAN,21600,3,64800,Gojek,KEMANG,16152
85757816847,6C4988882262,1/29/2025,Debit Card,11207900000000,SWJ TAHU PUTIH 10S,MAKANAN & MINUMAN OLAHAN,17500,1,17500,Shopee,SOREANG BANDUNG,3500
81240078278,6C3534656017,8/28/2025,Cash,11205200000000,BOSS SOSIS AYAM SHORT 1KG,AYAM & TELUR,49800,2.21,110058,Gojek,KRANJI,35384.31
81240078278,6C3534656017,8/28/2025,Cash,10605300000000,INDOFOOD SAMBAL PEDAS DASYAT 135ML,BUMBU & KONDIMEN,8400,3,25200,Gojek,KRANJI,7902.69
81283653099,6C4126120738,4/6/2025,QRIS,10602600000000,SELAMAT BISCUIT CHOCO 88GR,MAKANAN & MINUMAN OLAHAN,11500,5,57500,Tokopedia,KRANJI,17000
82149451917,6C9910161813,12/10/2025,Voucher,10602200000000,WONHAE CHEESE RAMYUN 120GR,MAKANAN & MINUMAN OLAHAN,15000,4,60000,WA,KRANGGAN,12658.56
87820071907,6C8096963184,7/20/2025,Cash,10100200000000,SIRLOIN STEAK AUS 180 GR,DAGING,37800,3.84,145152,WA,KRANJI,14592
82131262980,6C5662494053,2/22/2025,Debit Card,10100100000000,ULB DAGING KAMBING,DAGING,182000,4.15,755300,Gojek,KRANJI,91300
82131262980,6C5662494053,2/22/2025,Debit Card,10501100000000,MY ROTI SOBEK KRIM CHOCOLATE KEJU,MAKANAN & MINUMAN OLAHAN,16500,3,49500,Gojek,KRANJI,11594.58
87845896091,6C3761862819,11/16/2025,Debit Card,11506400000000,CEDEA SALMON BALL 200GR,IKAN & HASIL LAUT,16900,3.21,54249,Offline,BOGOR,18331.7
87845896091,6C3761862819,11/16/2025,Debit Card,10401000000000,CUMI FLOWER VACUUM 250GR,IKAN & HASIL LAUT,23500,1.8,42300,Offline,BOGOR,9000
87845896091,6C3761862819,11/16/2025,Debit Card,10501100000000,DIAMOND JUICE POMEGRANATE 500ML,MAKANAN & MINUMAN OLAHAN,17500,3,52500,Offline,BOGOR,15111
81315165209,6C9824199547,8/7/2025,QRIS,10601800000000,GULA MERAH KG,MAKANAN & MINUMAN OLAHAN,24000,3,72000,WA,CIKAMPEK,5691.63
81275912800,6C9459358899,6/9/2025,Debit Card,10604200000000,NEW CITRA BANDENG DURI LUNAK RETORT,MAKANAN & MINUMAN OLAHAN,44900,1,44900,WA,CIKAMPEK,12900
81275912800,6C9459358899,6/9/2025,Debit Card,10300700000000,CABE KERITING HIJAU 200GR,MAKANAN & MINUMAN OLAHAN,9000,5,45000,WA,CIKAMPEK,5000
81169126169,6C1980176053,1/10/2025,Debit Card,10602100000000,CIMORY UHT MILK HAZELNUT 250ML,MAKANAN & MINUMAN OLAHAN,6800,2,13600,Tokopedia,KRANGGAN,2970
81169126169,6C1980176053,1/10/2025,Debit Card,10601800000000,IRHAMNI BUBUK PALA 50GR,MAKANAN & MINUMAN OLAHAN,11300,1,11300,Tokopedia,KRANGGAN,2165
81332620358,6C2997241788,2/20/2025,Cash,10602600000000,NIKI ETJO KERIPIK BAWUD (BAWANG UDANG),IKAN & HASIL LAUT,16000,1.15,18400,WA,KEMANG,3450
81332620358,6C2997241788,2/20/2025,Cash,10602600000000,BRONIS TIKER ORIGINAL,MAKANAN & MINUMAN OLAHAN,20000,4,80000,WA,KEMANG,8000
82153928653,6C2570533246,6/8/2025,QRIS,10100200000000,RIB EYE SLICE 1KG,DAGING,131900,2.45,323155,Tokopedia,JATI RAWAMANGUN,28532.7
82153928653,6C2570533246,6/8/2025,QRIS,10602500000000,RAJA BERAS PREMIUM 5KG,MAKANAN & MINUMAN OLAHAN,74500,3,223500,Tokopedia,JATI RAWAMANGUN,6000
81194168010,6C6248069618,5/8/2025,Cash,10603800000000,SHN SEASONING SEEKH KABAB 50GR,MAKANAN & MINUMAN OLAHAN,21600,2,43200,Gojek,BOGOR,10768
81320317985,6C7150301515,2/18/2025,Debit Card,10707700000000,CAPITAN KIPAS,MAKANAN & MINUMAN OLAHAN,33300,4,133200,Shopee,KRANJI,38200
87896438702,6C2996540283,11/27/2025,Cash,11208100000000,KIN BULGARIAN YOGURT XL BLUEBERRY 80GR,MAKANAN & MINUMAN OLAHAN,8300,2,16600,Tokopedia,SOREANG BANDUNG,4348
87896438702,6C2996540283,11/27/2025,Cash,10501200000000,MJ DONAT STRAWBERRY,MAKANAN & MINUMAN OLAHAN,16700,4,66800,Tokopedia,SOREANG BANDUNG,18800
87896438702,6C2996540283,11/27/2025,Cash,10501200000000,BOSS NUGGET AYAM 500GR,AYAM & TELUR,22000,4.59,100980,Tokopedia,SOREANG BANDUNG,27787.86
87896438702,6C2996540283,11/27/2025,Cash,10100100000000,TENDERLOIN WHOLE KG,DAGING,135000,1.69,228150,Tokopedia,SOREANG BANDUNG,27040
87896438702,6C2996540283,11/27/2025,Cash,10501200000000,BATTER COATED,MAKANAN & MINUMAN OLAHAN,44900,4,179600,Tokopedia,SOREANG BANDUNG,57077.48
81186334694,6C4462627646,9/6/2025,Voucher,10602400000000,HYDRO COCO ORIGINAL 500ML,MAKANAN & MINUMAN OLAHAN,15000,5,75000,Tokopedia,GDC DEPOK,19250
81186334694,6C4462627646,9/6/2025,Voucher,10601700000000,CHILI CHILA ABON IKAN PEDA 210GR,IKAN & HASIL LAUT,30000,4.98,149400,Tokopedia,GDC DEPOK,24900
82158562343,6C4536902932,9/6/2025,Voucher,10602400000000,YOU C1000 ORANGE 140ML,MAKANAN & MINUMAN OLAHAN,7700,5,38500,Tokopedia,KEMANG,12445
87897280884,6C4800797709,6/13/2025,Cash,10300600000000,PISANG RANGINANG SEDANG,MAKANAN & MINUMAN OLAHAN,4000,3,12000,Offline,SOREANG BANDUNG,3000
87897280884,6C4800797709,6/13/2025,Cash,10501200000000,CEDEA CRAB STICK 1KG,MAKANAN & MINUMAN OLAHAN,65000,1,65000,Offline,SOREANG BANDUNG,22687.39
81162858682,6C7792032295,6/22/2025,Debit Card,10300700000000,DF LABU ACAR 300GR,MAKANAN & MINUMAN OLAHAN,8700,1,8700,Shopee,BOGOR,700
81162858682,6C7792032295,6/22/2025,Debit Card,10300700000000,SFI KENTANG BESAR 500GR,PRODUK OLAHAN BEKU,17900,4,71600,Shopee,BOGOR,11600
85790921466,6C9414261196,2/25/2025,Voucher,10100100000000,BEEF ULB PARU 1KG,DAGING,80000,1.87,149600,Offline,TEBET,7480
85790921466,6C9414261196,2/25/2025,Voucher,10501200000000,SO GOOD SPICY WING 400GR,MAKANAN & MINUMAN OLAHAN,62600,5,313000,Offline,TEBET,100725.25
85790921466,6C9414261196,2/25/2025,Voucher,10605300000000,AJINOMOTO PLUS 1KG,MAKANAN & MINUMAN OLAHAN,60700,5,303500,Offline,TEBET,70000
87829012440,6C2767026378,5/7/2025,QRIS,10602400000000,GAMBINO BOTANIKAL KUNYIT ASAM 250GR,MAKANAN & MINUMAN OLAHAN,31000,3,93000,Tokopedia,KRANGGAN,22500
87829012440,6C2767026378,5/7/2025,QRIS,10707700000000,ONE PRICE KITCHEN SCISSORS 2PCS,MAKANAN & MINUMAN OLAHAN,22900,5,114500,Tokopedia,KRANGGAN,47202.7
87829012440,6C2767026378,5/7/2025,QRIS,10601700000000,CHILOIN CHILI OIL 120GR,MAKANAN & MINUMAN OLAHAN,25000,2,50000,Tokopedia,KRANGGAN,10000
87829012440,6C2767026378,5/7/2025,QRIS,10300700000000,DF BAWANG BOMBAY 250GR,MAKANAN & MINUMAN OLAHAN,19400,5,97000,Tokopedia,KRANGGAN,7000
85720384806,6C9292878930,2/13/2025,Cash,10601800000000,IRHAMNI BUBUK BAWANG PUTIH 50GR,MAKANAN & MINUMAN OLAHAN,11700,5,58500,Gojek,SOREANG BANDUNG,11155
85720384806,6C9292878930,2/13/2025,Cash,10607800000000,PAMMA MACARONI THAI CHILLI 100GR,MAKANAN & MINUMAN OLAHAN,15500,4,62000,Gojek,SOREANG BANDUNG,14000
85720384806,6C9292878930,2/13/2025,Cash,10605300000000,INDOFOOD SAMBAL BANGKOK MANIS BTL 335ML,BUMBU & KONDIMEN,19000,3,57000,Gojek,SOREANG BANDUNG,15243.24
85760393430,6C5800974003,4/20/2025,QRIS,10300700000000,SWJ LABU SIAM 300GR,MAKANAN & MINUMAN OLAHAN,6500,5,32500,Offline,CIKAMPEK,12500
81296049121,6C9914064344,9/8/2025,Voucher,10501200000000,PANDAFIO KEBAB BERKAH SPICY,MAKANAN & MINUMAN OLAHAN,21000,2,42000,Gojek,KRANJI,12000
81296049121,6C9914064344,9/8/2025,Voucher,10501100000000,MY ROTI TAWAR GANDUM FAMILY PACK,MAKANAN & MINUMAN OLAHAN,23000,3,69000,Gojek,KRANJI,16162.17
81296049121,6C9914064344,9/8/2025,Voucher,10300700000000,SWJ CABE RAWIT MERAH 200GR,MAKANAN & MINUMAN OLAHAN,29900,1,29900,Gojek,KRANJI,1900
82185764760,6C4252138056,8/6/2025,Debit Card,10602400000000,CENDOL 18 SALTED CARAMEL CAN 230ML,MAKANAN & MINUMAN OLAHAN,19900,1,19900,Shopee,TEBET,5670.27
82185764760,6C4252138056,8/6/2025,Debit Card,10602100000000,FIBER CREME SANTAN 100GR,MAKANAN & MINUMAN OLAHAN,15900,4,63600,Shopee,TEBET,14836.08
87839842067,6C5023078783,4/29/2025,Voucher,10501200000000,LAUKITA DAGING BALADO LIMAU 175GR,DAGING,69000,3.46,238740,Gojek,CIKAMPEK,52529.65
81218344295,6C8248762917,12/27/2025,QRIS,10602600000000,GERY SALUUT MALKIST KEJU 105GR,MAKANAN & MINUMAN OLAHAN,8200,3,24600,Tokopedia,TEBET,7789.2
81218344295,6C8248762917,12/27/2025,QRIS,10601800000000,FISA BAWANG GORENG PEDAS 95GR,MAKANAN & MINUMAN OLAHAN,39800,5,199000,Tokopedia,TEBET,29000
81218344295,6C8248762917,12/27/2025,QRIS,10200400000000,AYAM PEJANTAN SPECIAL PROMO,AYAM & TELUR,47500,1.73,82175,Tokopedia,TEBET,19030
81164545157,6C9110995281,7/25/2025,Cash,10605300000000,INDOFOOD BUMBU KENTANG GORENG JAGUNG BAKAR 25GR,BUMBU & KONDIMEN,4700,1,4700,Gojek,SOREANG BANDUNG,1546.85
81164545157,6C9110995281,7/25/2025,Cash,11206600000000,AICE COOKIES CHOCO MAX CONE 110ML,MAKANAN & MINUMAN OLAHAN,10000,5,50000,Gojek,SOREANG BANDUNG,13963.95
81178988709,6C2817917814,11/18/2025,Cash,10501200000000,BOSS SOSIS BAKAR KEJU JUMBO 550GR,PRODUK OLAHAN BEKU,33900,3,101700,Tokopedia,GDC DEPOK,41034
81178988709,6C2817917814,11/18/2025,Cash,10200400000000,SKI FROZEN PAHA UTUH 2S,PRODUK OLAHAN BEKU,25900,3,77700,Tokopedia,GDC DEPOK,14700
